0,1,2
"{'RECYCLING BAG RETROSPOT ', 'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE'}",{'JUMBO BAG RED RETROSPOT'},0.8529411764705882
"{'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT', 'ALARM CLOCK BAKELIKE GREEN'}",{'WOODLAND CHARLOTTE BAG'},0.8529411764705882
"{'JUMBO BAG OWLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8531468531468531
"{'JUMBO BAG TOYS ', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8531468531468531
"{'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL', 'LUNCH BAG CARS BLUE'}",{'STRAWBERRY CHARLOTTE BAG'},0.8531468531468531
"{'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8532608695652174
"{'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8533333333333334
"{'HERB MARKER CHIVES ', 'HERB MARKER MINT'}","{'HERB MARKER BASIL', 'HERB MARKER THYME'}",0.8534031413612565
"{'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8534031413612565
"{'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'RED RETROSPOT CHARLOTTE BAG'},0.8535031847133758
"{'JUMBO BAG TOYS ', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'}",{'JUMBO BAG RED RETROSPOT'},0.8535353535353535
{'HERB MARKER PARSLEY'},"{'HERB MARKER ROSEMARY', 'HERB MARKER THYME'}",0.8535564853556485
"{'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER'}",{'GREEN REGENCY TEACUP AND SAUCER'},0.8536585365853658
"{'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8536585365853658
"{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER'}","{'REGENCY TEA PLATE ROSES ', 'ROSES REGENCY TEACUP AND SAUCER '}",0.8536585365853658
"{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER '}","{'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER'}",0.8536585365853658
"{'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8538011695906432
"{'WOODLAND CHARLOTTE BAG', 'HOT WATER BOTTLE I AM SO POORLY'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8540145985401459
"{'REGENCY MILK JUG PINK ', 'REGENCY TEA PLATE PINK'}","{'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE ROSES '}",0.8540145985401459
"{'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8540145985401459
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8540540540540541
"{'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG APPLES'}",{'JUMBO BAG RED RETROSPOT'},0.8541666666666666
"{'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}",{'JUMBO BAG RED RETROSPOT'},0.8541666666666666
"{'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8543307086614174
"{'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN '}",{'CHARLOTTE BAG SUKI DESIGN'},0.8549222797927462
"{'REGENCY TEA PLATE GREEN ', 'PINK REGENCY TEACUP AND SAUCER'}",{'REGENCY TEA PLATE ROSES '},0.855
"{'HERB MARKER THYME', 'HERB MARKER MINT'}",{'HERB MARKER CHIVES '},0.855072463768116
"{'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG WOODLAND', 'CHARLOTTE BAG PINK POLKADOT'}",{'WOODLAND CHARLOTTE BAG'},0.8551724137931035
"{'JUMBO BAG TOYS ', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}",{'JUMBO BAG RED RETROSPOT'},0.8551724137931035
"{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER'}","{'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER '}",0.8553459119496856
"{'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}","{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK'}",0.8553459119496856
"{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES '}","{'REGENCY TEA PLATE GREEN ', 'PINK REGENCY TEACUP AND SAUCER'}",0.8554216867469879
"{'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}","{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN '}",0.8554216867469879
"{'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS '}",{'JUMBO BAG RED RETROSPOT'},0.8554216867469879
"{""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM ""}","{""POPPY'S PLAYHOUSE BEDROOM ""}",0.8555133079847909
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8556701030927835
"{'HERB MARKER PARSLEY', 'HERB MARKER CHIVES '}","{'HERB MARKER ROSEMARY', 'HERB MARKER BASIL', 'HERB MARKER THYME'}",0.8556701030927835
"{'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'}","{'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES '}",0.8556701030927835
"{'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET ', 'CHARLOTTE BAG APPLES DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8561151079136691
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8561151079136691
"{'WOODLAND CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG APPLES DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8561643835616438
"{'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'WOODLAND CHARLOTTE BAG'},0.8561643835616438
"{'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.85625
"{'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'}",{'WOODLAND CHARLOTTE BAG'},0.856353591160221
"{'HERB MARKER BASIL', 'HERB MARKER MINT'}","{'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'}",0.8564593301435407
{'HERB MARKER BASIL'},{'HERB MARKER MINT'},0.8565573770491803
{'HERB MARKER THYME'},"{'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'}",0.8571428571428571
"{'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 SKULL CAKE CASES'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8571428571428571
"{'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG APPLES DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8571428571428571
"{'JUMBO BAG OWLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}",{'JUMBO BAG RED RETROSPOT'},0.8571428571428571
"{'JUMBO BAG TOYS ', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'}",{'JUMBO BAG RED RETROSPOT'},0.8571428571428571
"{'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8571428571428571
"{'REGENCY SUGAR BOWL GREEN', 'PINK REGENCY TEACUP AND SAUCER'}","{'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}",0.8571428571428571
"{'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER'}",{'REGENCY TEA PLATE ROSES '},0.8578947368421053
"{'HERB MARKER CHIVES ', 'HERB MARKER THYME'}","{'HERB MARKER BASIL', 'HERB MARKER MINT'}",0.8578947368421053
"{'REGENCY TEA PLATE GREEN ', 'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}","{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES '}",0.8579545454545454
"{'REGENCY TEAPOT ROSES ', 'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE ROSES '}",{'REGENCY SUGAR BOWL GREEN'},0.8581081081081081
"{'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SPACEBOY DESIGN'}",{'JUMBO BAG RED RETROSPOT'},0.8581560283687943
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8585526315789473
"{'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER MINT'}","{'HERB MARKER PARSLEY', 'HERB MARKER CHIVES '}",0.8585858585858586
"{'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8586387434554974
"{'HERB MARKER PARSLEY', 'HERB MARKER CHIVES ', 'HERB MARKER THYME'}","{'HERB MARKER ROSEMARY', 'HERB MARKER BASIL', 'HERB MARKER MINT'}",0.8586956521739131
"{'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER CHIVES '}","{'HERB MARKER BASIL', 'HERB MARKER THYME', 'HERB MARKER MINT'}",0.8586956521739131
"{'HERB MARKER PARSLEY', 'HERB MARKER CHIVES ', 'HERB MARKER MINT'}","{'HERB MARKER ROSEMARY', 'HERB MARKER BASIL', 'HERB MARKER THYME'}",0.8586956521739131
"{'KITCHEN METAL SIGN', 'TOILET METAL SIGN'}",{'BATHROOM METAL SIGN'},0.8587570621468926
"{""POPPY'S PLAYHOUSE BEDROOM "", ""POPPY'S PLAYHOUSE LIVINGROOM ""}","{""POPPY'S PLAYHOUSE KITCHEN""}",0.8587786259541985
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8588235294117647
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN '}",{'CHARLOTTE BAG SUKI DESIGN'},0.8588235294117647
"{'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER'}","{'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}",0.8588957055214724
{'HERB MARKER MINT'},{'HERB MARKER THYME'},0.8589211618257261
"{'SKULL SHOULDER BAG', 'POPCORN HOLDER'}",{'SUKI  SHOULDER BAG'},0.8589743589743589
"{'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'}",{'ALARM CLOCK BAKELIKE RED '},0.8589743589743589
"{'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG APPLES', 'JUMBO BAG PINK VINTAGE PAISLEY'}",{'JUMBO BAG RED RETROSPOT'},0.8589743589743589
"{'ANTIQUE SILVER T-LIGHT GLASS', 'ROSES REGENCY TEACUP AND SAUCER '}",{'GREEN REGENCY TEACUP AND SAUCER'},0.8590604026845637
"{'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT', 'REGENCY CAKESTAND 3 TIER'}",{'WOODLAND CHARLOTTE BAG'},0.8590604026845637
"{'BLUE POLKADOT BOWL', 'PINK  POLKADOT CUP'}",{'PINK POLKADOT BOWL'},0.8591549295774648
"{'HERB MARKER ROSEMARY', 'HERB MARKER MINT'}","{'HERB MARKER BASIL', 'HERB MARKER THYME'}",0.8591549295774648
"{'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN '}",{'STRAWBERRY CHARLOTTE BAG'},0.8591549295774648
"{'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN '}",{'CHARLOTTE BAG PINK POLKADOT'},0.8591549295774648
"{'LUNCH BAG  BLACK SKULL', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'}",{'WOODLAND CHARLOTTE BAG'},0.8592592592592593
"{'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8592592592592593
"{'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT', 'REGENCY CAKESTAND 3 TIER'}",{'WOODLAND CHARLOTTE BAG'},0.8592592592592593
"{'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'REGENCY CAKESTAND 3 TIER'}",{'CHARLOTTE BAG PINK POLKADOT'},0.8592592592592593
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG APPLES DESIGN'}","{'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'}",0.8592592592592593
"{'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'}",{'STRAWBERRY CHARLOTTE BAG'},0.8592592592592593
"{'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG SUKI DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.859375
"{'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}",{'REGENCY TEA PLATE GREEN '},0.8594594594594595
"{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN ', 'PINK REGENCY TEACUP AND SAUCER'}",{'REGENCY TEA PLATE ROSES '},0.8594594594594595
"{'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8596491228070176
"{'HERB MARKER PARSLEY', 'HERB MARKER THYME'}",{'HERB MARKER CHIVES '},0.8598130841121495
"{'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'WOODLAND CHARLOTTE BAG'},0.8598726114649682
"{'HERB MARKER THYME', 'HERB MARKER MINT'}","{'HERB MARKER PARSLEY', 'HERB MARKER BASIL'}",0.8599033816425121
"{'JUMBO BAG PEARS', 'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG VINTAGE DOILY '}",{'JUMBO BAG VINTAGE DOILY '},0.8602941176470589
"{'ALARM CLOCK BAKELIKE RED ', 'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8602941176470589
"{'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 SKULL CAKE CASES'}",{'WOODLAND CHARLOTTE BAG'},0.8602941176470589
"{'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'REGENCY CAKESTAND 3 TIER'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8602941176470589
"{'CHARLOTTE BAG PINK POLKADOT', 'ALARM CLOCK BAKELIKE GREEN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8604651162790697
"{'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8606060606060606
"{'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN '}",{'RED RETROSPOT CHARLOTTE BAG'},0.8606060606060606
"{'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'}",{'GREEN REGENCY TEACUP AND SAUCER'},0.8606965174129353
"{'HERB MARKER ROSEMARY', 'HERB MARKER BASIL', 'HERB MARKER THYME'}","{'HERB MARKER PARSLEY', 'HERB MARKER MINT'}",0.8606965174129353
"{'HERB MARKER PARSLEY', 'HERB MARKER CHIVES '}","{'HERB MARKER BASIL', 'HERB MARKER MINT'}",0.8608247422680413
"{'PINK REGENCY TEACUP AND SAUCER', 'JAM MAKING SET WITH JARS'}",{'ROSES REGENCY TEACUP AND SAUCER '},0.8611111111111112
"{'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'}",{'JUMBO BAG RED RETROSPOT'},0.8611111111111112
"{'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG SUKI DESIGN'}",{'WOODLAND CHARLOTTE BAG'},0.8611111111111112
"{'JUMBO BAG TOYS ', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI'}",{'JUMBO BAG WOODLAND ANIMALS'},0.8611111111111112
"{'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'}",{'CHARLOTTE BAG PINK POLKADOT'},0.8611111111111112
"{'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'}",{'CHARLOTTE BAG SUKI DESIGN'},0.861271676300578
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'CHARLOTTE BAG SUKI DESIGN'},0.8613138686131386
"{'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '}","{'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE ROSES '}",0.8614457831325302
"{'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'}",{'HERB MARKER CHIVES '},0.8615384615384616
"{'GREEN REGENCY TEACUP AND SAUCER', 'WHITE HANGING HEART T-LIGHT HOLDER', 'PINK REGENCY TEACUP AND SAUCER'}",{'ROSES REGENCY TEACUP AND SAUCER '},0.8616352201257862
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'RED RETROSPOT CHARLOTTE BAG'},0.8616352201257862
"{'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'REGENCY CAKESTAND 3 TIER'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8618421052631579
"{'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8620689655172413
"{'WOODLAND CHARLOTTE BAG', 'LUNCH BAG PINK POLKADOT', 'CHARLOTTE BAG PINK POLKADOT'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8620689655172413
"{'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8620689655172413
"{'HERB MARKER BASIL', 'HERB MARKER THYME', 'HERB MARKER MINT'}",{'HERB MARKER CHIVES '},0.8624338624338624
"{'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG WOODLAND ANIMALS'}",{'JUMBO BAG RED RETROSPOT'},0.8625
"{'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'WOODLAND CHARLOTTE BAG'},0.8627450980392157
"{'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8627450980392157
"{'REGENCY MILK JUG PINK ', 'REGENCY TEA PLATE ROSES '}",{'REGENCY SUGAR BOWL GREEN'},0.8628571428571429
"{'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.8628571428571429
"{'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES ', 'PINK REGENCY TEACUP AND SAUCER'}","{'REGENCY TEA PLATE GREEN ', 'ROSES REGENCY TEACUP AND SAUCER '}",0.8628571428571429
"{'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER MINT'}","{'HERB MARKER CHIVES ', 'HERB MARKER THYME'}",0.8629441624365483
"{'REGENCY MILK JUG PINK ', 'REGENCY TEA PLATE GREEN '}",{'REGENCY TEA PLATE PINK'},0.863013698630137
"{'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'}",{'RED RETROSPOT CHARLOTTE BAG'},0.863013698630137
"{'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG APPLES'}",{'JUMBO BAG RED RETROSPOT'},0.863013698630137
"{'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER'}",{'GREEN REGENCY TEACUP AND SAUCER'},0.8631578947368421
"{'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET ', 'CHARLOTTE BAG APPLES DESIGN'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8633093525179856
"{'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'ALARM CLOCK BAKELIKE GREEN'}",{'WOODLAND CHARLOTTE BAG'},0.8633093525179856
"{'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG VINTAGE ALPHABET '}",{'CHARLOTTE BAG SUKI DESIGN'},0.8633093525179856
"{'HERB MARKER CHIVES ', 'HERB MARKER BASIL'}","{'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT'}",0.8633879781420765
"{'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES ', 'HERB MARKER THYME'}","{'HERB MARKER PARSLEY', 'HERB MARKER BASIL', 'HERB MARKER MINT'}",0.8633879781420765
"{'HERB MARKER ROSEMARY', 'HERB MARKER BASIL', 'HERB MARKER THYME', 'HERB MARKER MINT'}","{'HERB MARKER PARSLEY', 'HERB MARKER CHIVES '}",0.8633879781420765
"{'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '}",{'LUNCH BAG RED RETROSPOT'},0.8636363636363636
"{'HERB MARKER PARSLEY', 'HERB MARKER MINT'}",{'HERB MARKER CHIVES '},0.863849765258216
"{'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8638743455497382
"{'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'}",{'WOODLAND CHARLOTTE BAG'},0.8638743455497382
"{'RED RETROSPOT SHOPPER BAG', 'JUMBO BAG PINK POLKADOT'}",{'JUMBO BAG RED RETROSPOT'},0.863905325443787
"{'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG RED RETROSPOT'}",{'RED RETROSPOT CHARLOTTE BAG'},0.8639455782312925
"{'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG APPLES DESIGN'}",{'CHARLOTTE BAG SUKI DESIGN'},0.8639455782312925
